,lat,log,county
3754,18.234356,-66.127526,Aguas Buenas
3755,18.234369,-66.128612,Aguas Buenas
3756,18.234617,-66.504901,Orocovis
3757,18.234645,-66.444573,Orocovis
3758,18.23475,-66.03163,Caguas
3759,18.23483,-66.03587,Caguas
3760,18.23483,-66.03587,Caguas
3761,18.234923,-65.864372,Juncos
3762,18.234998,-65.981676,Gurabo
3763,18.235,-65.98168,Gurabo
3764,18.235063,-66.029707,Caguas
3765,18.23509,-66.03073,Caguas
3766,18.2352,-67.0255,Las Marías
3767,18.23524,-65.68845,Ceiba
3768,18.235338,-66.376148,Orocovis
3769,18.23535,-66.70518,Utuado
3770,18.23562,-66.0362,Caguas
3771,18.23562,-66.0362,Caguas
3772,18.235632,-66.35526,Orocovis
3773,18.235683,-66.37743,Orocovis
3774,18.235692,-66.384487,Orocovis
3775,18.2358,-66.0371,Caguas
3776,18.235829,-65.875662,Juncos
3777,18.23583,-66.03022,Caguas
3778,18.235833,-66.294722,Barranquitas
3779,18.235877,-65.934158,Juncos
3780,18.235997,-66.032141,Caguas
3781,18.236025,-66.168622,Aguas Buenas
3782,18.236101,-66.217201,Comerío
3783,18.23614,-66.28989,Barranquitas
3784,18.236149,-66.220413,Comerío
3785,18.236188,-65.854541,Las Piedras
3786,18.23619,-66.055636,Caguas
3787,18.2363,-66.03456,Caguas
3788,18.236321,-67.153724,Mayagüez
3789,18.23645,-65.77398,Naguabo
3790,18.236503,-67.154006,Mayagüez
3791,18.236658,-66.132894,Aguas Buenas
3792,18.236732,-66.220413,Comerío
3793,18.236784,-67.156267,Mayagüez
3794,18.23683,-66.41598,Orocovis
3795,18.23684,-65.87615,Juncos
3796,18.236858,-67.156047,Mayagüez
3797,18.236868,-66.455619,Orocovis
3798,18.23697,-66.932166,Las Marías
3799,18.237,-66.05235,Caguas
3800,18.237016,-66.453615,Orocovis
3801,18.237021,-66.055894,Caguas
3802,18.237151,-66.466218,Orocovis
3803,18.23723,-66.31479,Barranquitas
3804,18.23726,-67.04143,Las Marías
3805,18.23739,-66.07724,Caguas
3806,18.23742,-66.03672,Caguas
3807,18.237556,-67.156723,Mayagüez
3808,18.237665,-66.018335,Caguas
3809,18.237714,-66.296407,Barranquitas
3810,18.23772,-66.03611,Caguas
3811,18.23778,-66.5221,Ciales
3812,18.23778,-67.155773,Mayagüez
3813,18.237844,-66.175126,Aguas Buenas
3814,18.237858,-66.051296,Caguas
3815,18.23793,-66.05454,Caguas
3816,18.23799,-66.05425,Caguas
3817,18.23804,-66.20602,Comerío
3818,18.23805,-66.05427,Caguas
3819,18.23816,-66.11934,Aguas Buenas
3820,18.238161,-66.0552,Caguas
3821,18.238198,-66.285762,Barranquitas
3822,18.23824,-66.03527,Caguas
3823,18.23826,-66.20676,Comerío
3824,18.2383,-67.0169,Las Marías
3825,18.238332,-66.406931,Orocovis
3826,18.23836,-66.255042,Comerío
3827,18.23849,-66.41416,Orocovis
3828,18.2385,-66.7057,Utuado
3829,18.23863,-66.07821,Caguas
3830,18.238659,-66.355556,Orocovis
3831,18.238662,-67.155773,Mayagüez
3832,18.238665,-67.03022,Las Marías
3833,18.23867,-66.05725,Caguas
3834,18.23867,-66.05725,Caguas
3835,18.23867,-66.05725,Caguas
3836,18.23867,-66.05725,Caguas
3837,18.23867,-66.05725,Caguas
3838,18.23867,-66.81754,Utuado
3839,18.23869,-66.20679,Comerío
3840,18.23869,-66.20679,Comerío
3841,18.238703,-66.40547,Orocovis
3842,18.23878,-66.0542,Caguas
3843,18.238802,-66.451329,Orocovis
3844,18.238917,-66.28158,Barranquitas
3845,18.23892,-66.05387,Caguas
3846,18.239,-67.0317,Las Marías
3847,18.239005,-66.374897,Orocovis
3848,18.239083,-65.965088,Gurabo
3849,18.239083,-65.965088,Gurabo
3850,18.239228,-66.9109,Las Marías
3851,18.239242,-66.910874,Las Marías
3852,18.239253,-65.928,Juncos
3853,18.239307,-66.398915,Orocovis
3854,18.23932,-66.67959,Utuado
3855,18.239362,-66.450443,Orocovis
3856,18.2394,-66.04614,Caguas
3857,18.239456,-65.928985,Juncos
3858,18.239567,-66.359097,Orocovis
3859,18.239641,-65.852173,Las Piedras
3860,18.239667,-65.702706,Naguabo
3861,18.239679,-66.910812,Las Marías
3862,18.23974,-67.17128,Mayagüez
3863,18.239741,-65.7028,Naguabo
3864,18.239748,-65.927758,Juncos
3865,18.239815,-66.397419,Orocovis
3866,18.239847,-65.702117,Naguabo
3867,18.2399,-66.05522,Caguas
3868,18.2399,-66.05522,Caguas
3869,18.239904,-66.404593,Orocovis
3870,18.23992,-66.52708,Ciales
3871,18.24002,-66.05472,Caguas
3872,18.240052,-66.911613,Las Marías
3873,18.240086,-65.928542,Juncos
3874,18.240086,-66.363124,Orocovis
3875,18.240226,-66.589178,Jayuya
3876,18.24029,-67.135746,Mayagüez
3877,18.240339,-66.406441,Orocovis
3878,18.24038,-66.59887,Jayuya
3879,18.24043,-66.29511,Barranquitas
3880,18.240454,-65.776508,Naguabo
3881,18.240539,-66.0121,Caguas
3882,18.240575,-66.407461,Orocovis
3883,18.240684,-65.928418,Juncos
3884,18.240693,-65.971733,Gurabo
3885,18.240777,-65.927434,Juncos
3886,18.240805,-66.361266,Orocovis
3887,18.240908,-66.402323,Orocovis
3888,18.240948,-66.421594,Orocovis
3889,18.241103,-65.932209,Juncos
3890,18.24116,-66.061298,Caguas
3891,18.241183,-65.932789,Juncos
3892,18.24119,-66.30041,Barranquitas
3893,18.24123,-65.93327,Juncos
3894,18.24143,-66.05566,Caguas
3895,18.241488,-66.402661,Orocovis
3896,18.24149,-67.09237,Mayagüez
3897,18.241527,-66.369281,Orocovis
3898,18.2416,-67.0167,Las Marías
3899,18.24172,-67.0897,Mayagüez
3900,18.241729,-66.912892,Las Marías
3901,18.241787,-66.358853,Orocovis
3902,18.241838,-66.405197,Orocovis
3903,18.24196,-66.02853,Caguas
3904,18.24199,-66.40558,Orocovis
3905,18.24199,-66.40558,Orocovis
3906,18.24199,-66.40558,Orocovis
3907,18.242037,-66.098444,Aguas Buenas
3908,18.24213,-65.92191,Juncos
3909,18.24214,-66.81537,Utuado
3910,18.242237,-66.371903,Orocovis
3911,18.242356,-66.361495,Orocovis
3912,18.242393,-65.89932,Juncos
3913,18.2425,-66.0564,Caguas
3914,18.2425,-66.0562,Caguas
3915,18.2425,-66.0563,Caguas
3916,18.242622,-67.008347,Las Marías
3917,18.242728,-65.899332,Juncos
3918,18.24286,-66.40592,Orocovis
3919,18.242903,-66.712903,Utuado
3920,18.242908,-66.025914,Caguas
3921,18.242967,-66.196561,Comerío
3922,18.243014,-66.593547,Jayuya
3923,18.243039,-66.403452,Orocovis
3924,18.24327,-66.59381,Jayuya
3925,18.24331,-66.20417,Comerío
3926,18.24347,-66.021685,Caguas
3927,18.243472,-67.134223,Mayagüez
3928,18.2435,-66.3156,Barranquitas
3929,18.2435,-66.3156,Barranquitas
3930,18.2435,-67.0067,Las Marías
3931,18.24359,-66.24636,Comerío
3932,18.24359,-66.59689,Jayuya
3933,18.24374,-65.9379,Juncos
3934,18.243787,-66.409871,Orocovis
3935,18.24395,-66.81329,Utuado
3936,18.24415,-66.63788,Utuado
3937,18.24427,-66.31358,Barranquitas
3938,18.24428,-66.86438,Lares
3939,18.24443,-66.67902,Utuado
3940,18.24445,-66.81381,Utuado
3941,18.244473,-66.208124,Comerío
3942,18.24453,-66.60068,Jayuya
3943,18.2446,-65.85605,Juncos
3944,18.244645,-67.137629,Mayagüez
3945,18.24469,-66.408094,Orocovis
3946,18.24475,-66.6776,Utuado
3947,18.24478,-66.401556,Orocovis
3948,18.2449,-66.6922,Utuado
3949,18.244911,-66.41666,Orocovis
3950,18.244911,-66.41666,Orocovis
3951,18.244977,-66.40744,Orocovis
3952,18.245,-67.0089,Las Marías
3953,18.245,-67.0089,Las Marías
3954,18.245109,-66.709987,Utuado
3955,18.245237,-66.193146,Comerío
3956,18.245458,-66.028273,Caguas
3957,18.245507,-66.595702,Jayuya
3958,18.245608,-66.595994,Jayuya
3959,18.24614,-66.041154,Caguas
3960,18.24617,-66.40843,Orocovis
3961,18.2462,-67.0079,Las Marías
3962,18.246314,-66.407456,Orocovis
3963,18.24637,-66.19884,Comerío
3964,18.2464,-66.0908,Aguas Buenas
3965,18.246512,-66.039173,Caguas
3966,18.246558,-66.372268,Orocovis
3967,18.2466,-66.3048,Naranjito
3968,18.246679,-66.041837,Caguas
3969,18.246701,-66.626053,Utuado
3970,18.246773,-66.119288,Aguas Buenas
3971,18.2469,-66.9899,Las Marías
3972,18.24701,-66.59226,Jayuya
3973,18.247046,-67.174388,Mayagüez
3974,18.247081,-66.912224,Las Marías
3975,18.247188,-66.038496,Caguas
3976,18.247201,-66.114164,Aguas Buenas
3977,18.24738,-66.67774,Utuado
3978,18.24742,-66.70466,Utuado
3979,18.2476,-66.8908,Lares
3980,18.247669,-66.234769,Comerío
3981,18.247735,-66.040874,Caguas
3982,18.247763,-65.960231,Gurabo
3983,18.247764,-65.8291,Las Piedras
3984,18.247801,-66.041835,Caguas
3985,18.24786,-65.97869,Gurabo
3986,18.24802,-65.89917,Juncos
3987,18.248267,-66.151671,Aguas Buenas
3988,18.24827,-66.98863,Las Marías
3989,18.2483,-66.1595,Aguas Buenas
3990,18.248422,-65.733366,Naguabo
3991,18.248653,-66.395401,Orocovis
3992,18.248814,-66.204636,Comerío
3993,18.248814,-66.204636,Comerío
3994,18.248853,-66.392703,Orocovis
3995,18.249,-66.9891,Las Marías
3996,18.249,-66.9921,Las Marías
3997,18.249055,-66.389657,Orocovis
3998,18.249127,-65.917774,Juncos
3999,18.249297,-66.392784,Orocovis
4000,18.249334,-66.03329,Caguas
4001,18.249334,-66.03329,Caguas
4002,18.249393,-66.424569,Orocovis
4003,18.24955,-66.02641,Caguas
4004,18.249592,-66.035778,Caguas
4005,18.2496,-66.64171,Utuado
4006,18.249683,-65.838239,Las Piedras
4007,18.249712,-66.100043,Aguas Buenas
4008,18.249713,-65.917197,Juncos
4009,18.249749,-65.983702,Gurabo
4010,18.24979,-66.02667,Caguas
4011,18.249946,-66.316388,Corozal
4012,18.249981,-66.120934,Aguas Buenas
4013,18.249992,-65.983212,Gurabo
4014,18.25,-67.0672,Las Marías
4015,18.250267,-66.380693,Orocovis
4016,18.250358,-66.388327,Orocovis
4017,18.250541,-66.100203,Aguas Buenas
4018,18.250596,-65.979399,Gurabo
4019,18.2506,-65.9794,Gurabo
4020,18.250685,-66.303659,Naranjito
4021,18.250685,-66.303659,Naranjito
4022,18.250685,-66.303659,Naranjito
4023,18.250685,-66.303659,Naranjito
4024,18.25073,-66.27483,Naranjito
4025,18.250756,-66.396316,Orocovis
4026,18.250793,-65.986823,Gurabo
4027,18.2508,-67.0011,Las Marías
4028,18.25088,-66.98886,Las Marías
4029,18.250968,-65.982156,Gurabo
4030,18.250977,-66.286652,Naranjito
4031,18.251,-66.175952,Aguas Buenas
4032,18.251078,-66.276609,Naranjito
4033,18.251164,-66.907012,Las Marías
4034,18.251354,-66.222387,Comerío
4035,18.2515,-66.9882,Las Marías
4036,18.25158,-65.99028,Gurabo
4037,18.2516,-67.0666,Las Marías
4038,18.2516,-67.0666,Las Marías
4039,18.251602,-65.97032,Gurabo
4040,18.251661,-66.246528,Naranjito
4041,18.251692,-65.979497,Gurabo
4042,18.25178,-66.89829,Lares
4043,18.251834,-66.36932,Orocovis
4044,18.2519,-66.22232,Comerío
4045,18.251958,-65.983339,Gurabo
4046,18.25197,-66.75459,Utuado
4047,18.252,-66.99,Las Marías
4048,18.252043,-65.916763,Juncos
4049,18.252043,-65.916763,Juncos
4050,18.252043,-65.916763,Juncos
4051,18.252043,-65.916763,Juncos
4052,18.252043,-65.916763,Juncos
4053,18.252043,-65.916763,Juncos
4054,18.252043,-65.916763,Juncos
4055,18.252079,-65.983929,Gurabo
4056,18.2522,-66.9922,Las Marías
4057,18.2522,-66.9919,Las Marías
4058,18.252336,-65.976922,Gurabo
4059,18.25246,-66.231,Comerío
4060,18.25249,-66.76199,Utuado
4061,18.25269,-65.91741,Juncos
4062,18.2527,-67.0372,Las Marías
4063,18.252731,-66.258023,Naranjito
4064,18.25274,-66.88445,Lares
4065,18.252789,-65.975702,Gurabo
4066,18.25281,-66.496781,Ciales
4067,18.252918,-65.983033,Gurabo
4068,18.252996,-65.990249,Gurabo
4069,18.253045,-66.420266,Orocovis
4070,18.25307,-65.65326,Ceiba
4071,18.253151,-66.367556,Orocovis
4072,18.253265,-65.644149,Ceiba
4073,18.253326,-66.094605,Aguas Buenas
4074,18.253335,-66.593455,Jayuya
4075,18.253341,-65.974184,Gurabo
4076,18.253409,-66.593716,Jayuya
4077,18.2535,-67.0613,Las Marías
4078,18.253507,-65.977595,Gurabo
4079,18.253532,-66.592959,Jayuya
4080,18.253613,-67.147694,Mayagüez
4081,18.253624,-66.125265,Aguas Buenas
4082,18.25365,-67.150547,Mayagüez
4083,18.253665,-66.592343,Jayuya
4084,18.253666,-67.149408,Mayagüez
4085,18.25368,-66.68654,Utuado
4086,18.253718,-66.228524,Comerío
4087,18.253736,-67.148472,Mayagüez
4088,18.253955,-67.148755,Mayagüez
4089,18.254,-66.9925,Las Marías
4090,18.254001,-66.0927,Aguas Buenas
4091,18.25412,-66.6461,Utuado
4092,18.254147,-67.148366,Mayagüez
4093,18.254218,-66.23795,Naranjito
4094,18.25423,-66.72133,Utuado
4095,18.254242,-66.242669,Naranjito
4096,18.254242,-66.242669,Naranjito
4097,18.254274,-66.916774,Las Marías
4098,18.254302,-66.720852,Utuado
4099,18.25437,-66.72087,Utuado
4100,18.254396,-66.720274,Utuado
4101,18.254455,-67.147388,Mayagüez
4102,18.25447,-66.148334,Aguas Buenas
4103,18.254601,-66.398876,Orocovis
4104,18.25461,-66.7202,Utuado
4105,18.25462,-66.1079,Aguas Buenas
4106,18.254663,-66.153285,Aguas Buenas
4107,18.25477,-66.16666,Aguas Buenas
4108,18.25479,-66.71331,Utuado
4109,18.254813,-65.971377,Gurabo
4110,18.254819,-65.977098,Gurabo
4111,18.2549,-66.2595,Naranjito
4112,18.254922,-66.428474,Orocovis
4113,18.254978,-66.099147,Aguas Buenas
4114,18.254979,-66.916774,Las Marías
4115,18.255011,-65.972767,Gurabo
4116,18.25506,-66.762299,Utuado
4117,18.255066,-67.148484,Mayagüez
4118,18.25507,-67.14916,Mayagüez
4119,18.255107,-66.168302,Aguas Buenas
4120,18.255204,-65.971963,Gurabo
4121,18.255217,-66.101428,Aguas Buenas
4122,18.255279,-66.395511,Orocovis
4123,18.25556,-66.22472,Comerío
4124,18.255598,-65.972425,Gurabo
4125,18.25563,-66.85938,Lares
4126,18.25566,-66.33885,Corozal
4127,18.255683,-66.684385,Utuado
4128,18.2557,-65.96431,Gurabo
4129,18.25577,-65.97712,Gurabo
4130,18.255792,-66.091293,Aguas Buenas
4131,18.255807,-66.235909,Naranjito
4132,18.25585,-65.97507,Gurabo
4133,18.255886,-66.108523,Aguas Buenas
4134,18.255906,-66.236318,Naranjito
4135,18.256,-66.1068,Aguas Buenas
4136,18.256,-66.71246,Utuado
4137,18.25604,-66.20665,Comerío
4138,18.25604,-66.20665,Comerío
4139,18.25604,-66.20665,Comerío
4140,18.256067,-66.429057,Orocovis
4141,18.25618,-66.437504,Orocovis
4142,18.2562,-67.0694,Las Marías
4143,18.256348,-65.970129,Gurabo
4144,18.25641,-65.87037,Canóvanas
4145,18.25641,-65.87037,Canóvanas
4146,18.25643,-65.674,Ceiba
4147,18.25645,-66.74449,Utuado
4148,18.256498,-66.433425,Orocovis
4149,18.25653,-65.63407,Ceiba
4150,18.256547,-66.392155,Orocovis
4151,18.256554,-66.439029,Orocovis
4152,18.256568,-66.032361,Caguas
4153,18.256589,-66.032136,Caguas
4154,18.2566,-66.14241,Aguas Buenas
4155,18.256606,-66.432824,Orocovis
4156,18.256705,-66.43279,Orocovis
4157,18.25673,-66.105,Aguas Buenas
4158,18.2568,-66.8831,Lares
4159,18.256815,-66.228281,Naranjito
4160,18.256843,-66.032441,Caguas
4161,18.25685,-66.106994,Aguas Buenas
4162,18.256944,-66.106837,Aguas Buenas
4163,18.25695,-66.31433,Corozal
4164,18.256993,-66.649176,Utuado
4165,18.257019,-66.102824,Aguas Buenas
4166,18.257065,-66.443206,Orocovis
4167,18.257129,-65.975287,Gurabo
4168,18.257129,-65.975287,Gurabo
4169,18.25713,-65.97529,Gurabo
4170,18.257152,-66.368838,Orocovis
4171,18.257153,-66.109608,Aguas Buenas
4172,18.25718,-66.0665,Caguas
4173,18.257203,-66.106722,Aguas Buenas
4174,18.257312,-66.542327,Ciales
4175,18.257314,-66.432138,Orocovis
4176,18.257387,-66.284492,Naranjito
4177,18.25744,-67.12322,Añasco
4178,18.257454,-66.368442,Orocovis
4179,18.257505,-66.43132,Orocovis
4180,18.25763,-66.318768,Corozal
4181,18.257667,-65.974915,Gurabo
4182,18.257923,-66.650676,Utuado
4183,18.258056,-65.650906,Ceiba
4184,18.258074,-66.429023,Orocovis
4185,18.25811,-66.28313,Naranjito
4186,18.258138,-66.368173,Orocovis
4187,18.258167,-66.2715,Naranjito
4188,18.258259,-65.975134,Gurabo
4189,18.25829,-66.7126,Utuado
4190,18.258292,-66.112939,Aguas Buenas
4191,18.25844,-66.3677,Orocovis
4192,18.25869,-66.28281,Naranjito
4193,18.258781,-66.577069,Jayuya
4194,18.2588,-66.7372,Utuado
4195,18.25886,-67.06918,Añasco
4196,18.2589,-65.9561,Gurabo
4197,18.2589,-65.9561,Gurabo
4198,18.2589,-67.0267,Las Marías
4199,18.258923,-65.650305,Ceiba
4200,18.259015,-66.237981,Naranjito
4201,18.259019,-66.367556,Orocovis
4202,18.259181,-66.221037,Comerío
4203,18.2592,-65.98238,Gurabo
4204,18.259252,-66.57728,Jayuya
4205,18.25926,-66.167088,Aguas Buenas
4206,18.259308,-65.649986,Ceiba
4207,18.25931,-66.2952,Corozal
4208,18.259319,-66.531033,Ciales
4209,18.259451,-66.10439,Aguas Buenas
4210,18.2595,-66.0949,Aguas Buenas
4211,18.259534,-66.141493,Aguas Buenas
4212,18.2596,-67.0417,Las Marías
4213,18.25965,-66.32109,Corozal
4214,18.26004,-66.10112,Aguas Buenas
4215,18.260218,-66.179033,Aguas Buenas
4216,18.260378,-66.578245,Jayuya
4217,18.26051,-66.04337,Caguas
4218,18.26058,-66.04429,Caguas
4219,18.26068,-66.03446,Caguas
4220,18.26069,-66.42825,Orocovis
4221,18.260692,-66.327113,Corozal
4222,18.260735,-66.035471,Caguas
4223,18.2608,-65.652,Ceiba
4224,18.2608,-67.0197,Las Marías
4225,18.26081,-66.76264,Utuado
4226,18.26082,-65.869885,Canóvanas
4227,18.26086,-66.04362,Caguas
4228,18.260893,-66.578268,Jayuya
4229,18.261,-66.04344,Caguas
4230,18.26108,-65.65572,Ceiba
4231,18.261299,-66.025297,Caguas
4232,18.261299,-66.025297,Caguas
4233,18.261299,-66.025297,Caguas
4234,18.261299,-66.025297,Caguas
4235,18.261299,-66.025297,Caguas
4236,18.261353,-65.645174,Ceiba
4237,18.26136,-66.04515,Caguas
4238,18.261375,-66.03668,Caguas
4239,18.26138,-65.69316,Ceiba
4240,18.26138,-65.69316,Ceiba
4241,18.26139,-65.7008,Ceiba
4242,18.2614,-67.0499,Las Marías
4243,18.261419,-65.655784,Ceiba
4244,18.261612,-65.655252,Ceiba
4245,18.26174,-66.04429,Caguas
4246,18.261789,-65.942571,Gurabo
4247,18.261789,-65.942571,Gurabo
4248,18.261854,-65.966808,Gurabo
4249,18.26187,-66.04429,Caguas
4250,18.26188,-66.04542,Caguas
4251,18.261935,-65.654803,Ceiba
4252,18.26196,-66.04493,Caguas
4253,18.26201,-66.04463,Caguas
4254,18.26202,-66.04437,Caguas
4255,18.262024,-66.283851,Naranjito
4256,18.26204,-66.04529,Caguas
4257,18.262078,-66.232358,Naranjito
4258,18.26221,-66.73094,Utuado
4259,18.26223,-66.04463,Caguas
4260,18.26238,-66.71123,Utuado
4261,18.262519,-65.651635,Ceiba
4262,18.26256,-65.64425,Ceiba
4263,18.26256,-65.64425,Ceiba
4264,18.262573,-65.982722,Gurabo
4265,18.26268,-66.02162,Caguas
4266,18.26279,-65.64582,Ceiba
4267,18.26279,-65.64582,Ceiba
4268,18.26279,-65.64582,Ceiba
4269,18.262796,-66.71811,Utuado
4270,18.262855,-66.579214,Jayuya
4271,18.26287,-66.27487,Naranjito
4272,18.26287,-66.27487,Naranjito
4273,18.2629,-67.0078,Las Marías
4274,18.2629,-66.6965,Utuado
4275,18.263037,-65.968432,Gurabo
4276,18.26304,-65.96843,Gurabo
4277,18.263094,-66.507736,Ciales
4278,18.26315,-66.71094,Utuado
4279,18.2632,-67.0114,Las Marías
4280,18.263202,-65.965754,Gurabo
4281,18.263208,-66.034047,Caguas
4282,18.26332,-66.34197,Corozal
4283,18.263399,-66.134647,Aguas Buenas
4284,18.263427,-66.035718,Caguas
4285,18.263513,-66.575744,Jayuya
4286,18.263651,-65.645169,Ceiba
4287,18.26376,-65.96896,Gurabo
4288,18.263762,-65.968965,Gurabo
4289,18.26396,-66.09611,Aguas Buenas
4290,18.264,-65.941,Gurabo
4291,18.2641,-65.64799,Ceiba
4292,18.2641,-65.64799,Ceiba
4293,18.26438,-65.69382,Ceiba
4294,18.264447,-66.400811,Orocovis
4295,18.264525,-65.942937,Gurabo
4296,18.264525,-65.942937,Gurabo
4297,18.26453,-65.94294,Gurabo
4298,18.26453,-65.94294,Gurabo
4299,18.26453,-65.94294,Gurabo
4300,18.264604,-66.120827,Aguas Buenas
4301,18.26461,-66.6463,Utuado
4302,18.26467,-66.72808,Utuado
4303,18.264799,-65.644783,Ceiba
4304,18.264799,-65.644783,Ceiba
4305,18.264799,-65.644783,Ceiba
4306,18.264799,-65.644783,Ceiba
4307,18.264799,-65.644783,Ceiba
4308,18.264808,-66.64648,Utuado
4309,18.264808,-66.64648,Utuado
4310,18.264816,-66.560543,Jayuya
4311,18.264819,-66.568594,Jayuya
4312,18.264878,-66.578038,Jayuya
4313,18.264931,-66.093676,Aguas Buenas
4314,18.264948,-66.084587,Aguas Buenas
4315,18.264967,-66.577905,Jayuya
4316,18.265,-65.943,Gurabo
4317,18.265034,-65.942386,Gurabo
4318,18.26508,-66.108864,Aguas Buenas
4319,18.26508,-65.64314,Ceiba
4320,18.265152,-66.576703,Jayuya
4321,18.26523,-67.07778,Añasco
4322,18.265254,-65.965616,Gurabo
4323,18.265392,-66.699993,Utuado
4324,18.265499,-66.401321,Orocovis
4325,18.265544,-66.706316,Utuado
4326,18.265604,-66.574618,Jayuya
4327,18.2657,-65.93456,Gurabo
4328,18.265715,-66.562034,Jayuya
4329,18.265853,-66.995823,Las Marías
4330,18.265853,-66.995823,Las Marías
4331,18.26594,-66.7811,Utuado
4332,18.265965,-66.257764,Naranjito
4333,18.265973,-66.563834,Jayuya
4334,18.266063,-66.103314,Aguas Buenas
4335,18.266138,-66.564802,Jayuya
4336,18.266178,-66.571889,Jayuya
4337,18.266182,-66.566472,Jayuya
4338,18.266218,-66.697458,Utuado
4339,18.266228,-66.228462,Naranjito
4340,18.266251,-66.704597,Utuado
4341,18.266458,-66.213656,Comerío
4342,18.266458,-66.20665,Comerío
4343,18.26666,-66.53992,Ciales
4344,18.26666,-66.65134,Utuado
4345,18.266683,-66.396699,Orocovis
4346,18.26673,-66.710842,Utuado
4347,18.266731,-66.573344,Jayuya
4348,18.26677,-66.1033,Aguas Buenas
4349,18.26678,-66.64993,Utuado
4350,18.26684,-66.33136,Corozal
4351,18.2669,-66.9899,Las Marías
4352,18.266928,-66.108028,Aguas Buenas
4353,18.267004,-66.398171,Orocovis
4354,18.26709,-66.272121,Naranjito
4355,18.267108,-66.701604,Utuado
4356,18.26715,-65.63806,Ceiba
4357,18.26717,-66.712,Utuado
4358,18.267172,-66.712,Utuado
4359,18.2672,-66.64876,Utuado
4360,18.267249,-66.20951,Comerío
4361,18.26755,-66.396465,Orocovis
4362,18.26758,-66.71262,Utuado
4363,18.267594,-66.096859,Aguas Buenas
4364,18.267599,-66.256747,Naranjito
4365,18.267599,-66.256747,Naranjito
4366,18.26771,-66.669522,Utuado
4367,18.267723,-66.398771,Orocovis
4368,18.267729,-65.924347,Juncos
4369,18.2678,-65.868,Canóvanas
4370,18.267842,-66.564324,Jayuya
4371,18.267844,-66.321402,Corozal
4372,18.26785,-65.96681,Gurabo
4373,18.26785,-65.96681,Gurabo
4374,18.268,-65.6448,Ceiba
4375,18.26801,-65.67831,Ceiba
4376,18.2683,-66.465123,Ciales
4377,18.26832,-66.87177,Lares
4378,18.2684,-66.33676,Corozal
4379,18.268499,-65.644249,Ceiba
4380,18.268736,-66.251778,Naranjito
4381,18.2688,-66.8492,Lares
4382,18.268875,-66.123956,Aguas Buenas
4383,18.2689,-65.8786,Canóvanas
4384,18.268973,-66.700776,Utuado
4385,18.26899,-65.914754,Canóvanas
4386,18.269,-66.712558,Utuado
4387,18.26904,-66.26285,Naranjito
4388,18.269277,-65.879431,Canóvanas
4389,18.2693,-65.6402,Ceiba
4390,18.2693,-66.326273,Corozal
4391,18.2693,-66.9156,San Sebastián
4392,18.269329,-65.914547,Canóvanas
4393,18.269329,-65.914547,Canóvanas
4394,18.26933,-66.80168,Utuado
4395,18.269352,-65.640551,Ceiba
4396,18.26936,-66.65104,Utuado
4397,18.269451,-66.696934,Utuado
4398,18.269522,-65.964141,Gurabo
4399,18.269618,-65.964654,Gurabo
4400,18.26968,-67.08642,Añasco
4401,18.26969,-66.25048,Naranjito
4402,18.269722,-66.209722,Comerío
4403,18.2698,-66.337,Corozal
4404,18.27002,-66.84848,Lares
4405,18.270042,-65.914651,Canóvanas
4406,18.270042,-65.914651,Canóvanas
4407,18.27008,-66.65042,Utuado
4408,18.2701,-65.9147,Canóvanas
4409,18.27024,-66.63306,Utuado
4410,18.2703,-66.3419,Corozal
4411,18.2703,-66.3419,Corozal
4412,18.27033,-66.64161,Utuado
4413,18.270353,-66.546267,Ciales
4414,18.27039,-65.66878,Ceiba
4415,18.27043,-66.51212,Ciales
4416,18.270487,-66.563137,Jayuya
4417,18.2705,-65.6689,Ceiba
4418,18.27059,-65.630461,Ceiba
4419,18.2707,-66.6368,Utuado
4420,18.27132,-66.71005,Utuado
4421,18.271493,-66.058025,Caguas
4422,18.27153,-65.63937,Ceiba
4423,18.271544,-66.562969,Jayuya
4424,18.271659,-66.122358,Aguas Buenas
4425,18.27167,-66.12417,Aguas Buenas
4426,18.27171,-66.01379,Caguas
4427,18.27182,-66.10025,Aguas Buenas
4428,18.27185,-66.12397,Aguas Buenas
4429,18.271937,-66.562924,Jayuya
4430,18.27216,-66.80092,Utuado
4431,18.27229,-66.10123,Aguas Buenas
4432,18.272307,-66.012192,Caguas
4433,18.272542,-66.563279,Jayuya
4434,18.27257,-66.6498,Utuado
4435,18.27271,-65.89991,Canóvanas
4436,18.27276,-65.66517,Ceiba
4437,18.2728,-65.8799,Canóvanas
4438,18.27284,-65.86173,Canóvanas
4439,18.27287,-66.6298,Utuado
4440,18.27315,-66.10006,Aguas Buenas
4441,18.2733,-67.0096,Las Marías
4442,18.273463,-66.620586,Utuado
4443,18.273463,-66.620586,Utuado
4444,18.27349,-66.65025,Utuado
4445,18.2735,-66.72063,Utuado
4446,18.273504,-66.486162,Ciales
4447,18.273515,-66.279851,Naranjito
4448,18.27355,-65.64143,Ceiba
4449,18.273796,-66.239616,Naranjito
4450,18.273822,-66.234324,Naranjito
4451,18.27387,-66.89305,Lares
4452,18.274171,-66.562526,Jayuya
4453,18.274297,-66.562433,Jayuya
4454,18.274508,-66.565757,Jayuya
4455,18.274586,-66.562573,Jayuya
4456,18.274773,-65.887929,Canóvanas
